adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/lStAwZRfKAS7zfConWfbBQR3w0G.jpg,[18],936243,ko,리바운드,"Joong-Ang High School was once renowned for its high ranked basketball team, but as the years bass and victories grow fewer, the school's social worker Kang Yang-hyun who was a former minor league baseball player, becomes the head coach. Left over talent refuses to play under an inexperienced coach, leaving Coach Kang to pull together a ragtag team of sports misfits. The team is pushed to their limits, but one final obstacle threatens to destroy what little hope was left, until six members agree to return for the love of the game and take on the KBA National Tournament. With only six players on their roster, they begin knocking on victory's door, following Coach Kang's motto: ""There is no such thing as missed shots, there are only rebounds!"" The miracle journey of Busan Joong-Ang High begins.",10.067,/cioCtpRThVQB5UDnwDSGIljIu3j.jpg,2023-04-05,Rebound,False,7.9,5
False,,"[35, 10749, 18, 10402]",924054,es,Empieza el baile,"The reunion of three friends, among tango, dance, music and the opportunity of a trip that will take them as in their good old days to travel the route of the country.",1.472,/oEoR6wJA6uioAu8Pb1uU2UHLPc.jpg,2023-04-05,Empieza el baile,False,6,2
False,/zJcwQAgjVgeAprRxHfCHEkhGQbZ.jpg,[18],892513,fr,L'établi,"A few months after May '68, Robert, a graduate of the Ecole Normale Supérieure and a far-left activist, decides to get a job at Citroën as a line worker. Like other comrades, he wants to infiltrate the factory to rekindle the revolutionary fire, but the majority of workers no longer want to hear about politics. When Citroën decides to pay back the Grenelle Agreements by requiring workers to work 3 hours overtime per week for free, Robert and some others see the possibility of a social movement.",2.041,/IPhULxzFXIFZl6fDJovRXDuD1S.jpg,2023-04-05,L'établi,False,7.5,10
False,,[18],845525,ko,오늘 출가합니다,"Seong-min, who has decided to go home, asks his friend Jin-woo to take him to Taeungsa, the temple of celibacy. When they are ready to leave, Seong-min repeatedly says “I’m going home today” to the people he meets, expressing his will to go home. However, when Seong-min gets to the Taewoongsa Temple, he is rejected for absurd reasons. As a result, the movie that Jinwoo was preparing for is overturned. You cannot go or stay. The two friends set off for another journey.",0.83,/x7DK5ypDOGhhzHHpIFsQMXi7wEC.jpg,2023-04-05,Leave Home,False,0,0
False,/pcZuGnZm4tSn9slGrsveEvFeM3N.jpg,"[12, 36, 18]",796185,fr,Les Trois Mousquetaires: D'Artagnan,"D'Artagnan, a spirited young Gascon, is left for dead after trying to save a noblewoman from being kidnapped. Once in Paris, he tries by all means to find his attackers, unaware that his quest will lead him to the very heart of a war where the future of France is at stake. Aided by King's Musketeers Athos, Porthos and Aramis, he faces the machinations of villainous Cardinal Richelieu and Milady de Winter, while falling in love with Constance, the Queen's confidante.",38.486,/hfExJPcbBtDeFDEb7I1By72Drlr.jpg,2023-04-05,The Three Musketeers: D'Artagnan,False,7.4,316
False,/hiHGRbyTcbZoLsYYkO4QiCLYe34.jpg,"[27, 53, 14]",758323,en,The Pope's Exorcist,"Father Gabriele Amorth, Chief Exorcist of the Vatican, investigates a young boy's terrifying possession and ends up uncovering a centuries-old conspiracy the Vatican has desperately tried to keep hidden.",3974.668,/4IjRR2OW2itjQWQnmlUzvwLz9DQ.jpg,2023-04-05,The Pope's Exorcist,False,7.2,912
False,/9n2tJBplPbgR2ca05hS5CKXwP2c.jpg,"[16, 10751, 12, 14, 35]",502356,en,The Super Mario Bros. Movie,"While working underground to fix a water main, Brooklyn plumbers—and brothers—Mario and Luigi are transported down a mysterious pipe and wander into a magical new world. But when the brothers are separated, Mario embarks on an epic quest to find Luigi.",4181.501,/qNBAXBIQlnOThrVvA6mA2B5ggV6.jpg,2023-04-05,The Super Mario Bros. Movie,False,7.5,2058
False,,[99],1126783,it,Il Popolo delle Donne,,1.223,,2023-04-04,Il Popolo delle Donne,False,0,0
False,/jbtEaBmA7mSuQv5M42et5zpbd73.jpg,"[80, 53, 28, 18]",1126759,en,Grime,"A man, riddled with guilt from his past, tries to move on him his old gang-life. A mysterious event forces him back into action and take revenge on those who wronged him, however the guilt begins to eat him up. He must now deal with the outcome he caused.",1.203,/7LU3fhv7hWiFudJRIvDDfMOSCWc.jpg,2023-04-04,Grime,False,10,1
False,/9Qe30gSmIe3HOPZXTlEIBuVUHSh.jpg,"[80, 53]",1126737,en,Chef,"Short Film about an ex-assassin, turned chef, going back to take revenge on the gang who wronged him out of his promotion in the kitchen many years ago.",1.4,/xJKnBxPMUAdNCLJO63J3lZpb327.jpg,2023-04-04,Chef,False,10,1
False,,[99],1126337,en,Fast Speed,"All forms of electromagnetic radiation, including visible light, travel at the speed of light. Buckle your seat belts and dive into a high-octanes documentary delving into this mind-blowing fundamental constant of nature.",1.371,/r46HApBNQtsINrf3DcMpaOTP7mF.jpg,2023-04-04,Fast Speed,False,0,0
False,,[99],1126333,en,The Galaxy,This documentary explores the galaxy and our solar system. Take a wild ride through the stars in Avatars Of The Astral Worlds presents The Galaxy.,1.183,/lIpQLPYaxgnIqbQExCoDKn0N5MC.jpg,2023-04-04,The Galaxy,False,0,0
False,,[99],1126332,en,Mermaids,This documentary explores Mermaids and their history. Learn about this mythological creature that has fascinated man for centuries. Get ready for Mermaids!,1.121,/bYcRyqWwU3dwTl2r588LoWJt6W9.jpg,2023-04-04,Mermaids,False,0,0
False,,[99],1126219,en,Mantras Season 1,"Mantra is a sacred utterance, the basis of all religious traditions, scriptures, and prayers. It translates from Sanskrit as “cleaning of mind."" Vedic Scriptures repeatedly say that chanting the Sacred Names is one of the most effective spiritual practices. Enjoy a collection of mantras devoted to spiritual and mental wellbeing.",1.183,/eGkOYXgkYECVTvxmiDYAc1sEVxX.jpg,2023-04-04,Mantras Season 1,False,0,0
False,,[16],1126214,en,Bonksters Gross Science: Ants,Join the Bonksters for a lesson in Gross Science. This time the gross and hideous duo is going to investigate the creepiest and crawliest insects of them all: ants! Get ready for a hilarious and ticklish learning adventure with Bonksters' Gross Science: Ants!,0.933,/1AtyzsklIyBuUxcUVDbehWHSu4T.jpg,2023-04-04,Bonksters Gross Science: Ants,False,0,0
False,,"[12, 10751, 16]",1126204,en,Mother Goose World: Old Granny Fox,"Shhh, quiet, Mother Goose is about to tell another story. Listen in with all her ducklings as Mother Goose reads the classic story of Old Granny Fox by Thornton W. Burgess. It's time for Mother Goose World: Old Granny Fox.",0.933,/tczpFViLtSOKcCeDdggwjXBq0Lr.jpg,2023-04-04,Mother Goose World: Old Granny Fox,False,0,0
False,/mr9jluLdP5tdBaqMH1qgYOcvr66.jpg,[10770],1126042,ru,Хобби-шоу «ОКнутые люди». №2,,1.224,/1K43zJ37QOCMvA5DHh5wmS4BnJB.jpg,2023-04-04,Хобби-шоу «ОКнутые люди». №2,True,8,1
False,,"[16, 10751]",1126020,en,Dorothy And Toto's Storytime: The Road To Oz Part 3,"It’s story time! Take a ride with Dorothy and her best pal Toto as they share their favorite adventures in the magical land of Oz. Enter a legendary world in this storybook rendition of L. Frank Baum’s beloved classic tale, Dorothy And Toto's Storytime: The Road To Oz Part 3!",1.431,/leMCe5VAb3NjWwOuUtVrleb8q87.jpg,2023-04-04,Dorothy And Toto's Storytime: The Road To Oz Part 3,False,0,0
False,,"[16, 10751]",1126015,en,Cinco De Mayo Dance 3,"Join Besties Beezbee the bee, Peanut the giraffe and Brooklyn the lion as they have a blast with their best friends during Cinco De Mayo. Get ready to party in Cinco De Mayo Dance 3!",0.931,/8A5h4KO0CiBbWXCXmbTtvzbUFMB.jpg,2023-04-04,Cinco De Mayo Dance 3,False,0,0
False,,[99],1122028,ru,"Осторожно, люди","Two are locked in an apartment on the eve of Victory Day. Where others see fireworks, they hear explosions and air raid alerts.",0.6,/d9Ynre478ZUVjQVibb7pOekh9GH.jpg,2023-04-04,"Caution, People",False,0,0
False,/iFSe2ymwrk5tH7gApFlYYiyJfnF.jpg,[99],1118552,en,Secret Space UFOs: Apollo 1-11,"The UFO phenomenon has been recorded far beyond the boundaries of Earth with hundreds of sightings during the Apollo missions 1-11. James Fox, Darcy Weir, Mike Bara and Richard Dolan discuss this hidden history of UFOs in space and structures on the Moon. A history of NASA's early Apollo missions as astronauts endeavor to set foot on the moon and go further in space than any man has before.—Darcy Weir",3.509,/sw2eXrdz4gvdFJMKyIyAz3IpjBf.jpg,2023-04-04,Secret Space UFOs: Apollo 1-11,False,0,0
False,/ijocMH0P1ijFKBSoqKu0kJtWibr.jpg,[],1114214,cs,Piano na křižovatce,,0.6,/u6AI8a4RcoYf7TVZ38HJmvm8Y3i.jpg,2023-04-04,Piano na křižovatce,False,0,0
False,,[],1113862,en,Henning Wehn - It'll All Come Out In The Wash,"Watch Henning give everything a good rinse and witness him wring sense out of the nonsensical. Henning has no agenda, he just happens to be always spot on. It’s a curse.",0.6,/rUClzCEgggCAz7oXSqDlAz39arY.jpg,2023-04-04,Henning Wehn - It'll All Come Out In The Wash,False,0,0
False,,"[16, 10751]",1113327,en,Mother's Day Dance 2,"Hurray, it's Mother's Day and all the inhabitants of Sunnyville are ready to celebrate with a song and a dance! But before they can join the party, Brooklyn the lion, Peanut the giraffe and Beezbee tiny bee must answer a question: what's the best Mother’s Day gift for their sweet moms? Join the party and find out in Mother's Day Dance 2!",0.852,/osUcMWh4pjLRpWhkbXBQTfzOCnl.jpg,2023-04-04,Mother's Day Dance 2,False,0,0
False,/AgDoGGlQmuraoTX7e3Tqprb9o0V.jpg,"[53, 35]",1113094,en,MOVING DAY,A young woman moves into a new house she finds on Craigslist - only to discover her new roommate has been murdered.,0.797,/1jXEjIxeSSxQJiqLxUyQ8R4zIjZ.jpg,2023-04-04,MOVING DAY,True,0,0
False,,[99],1112885,en,Hoopties,"The 24 Hours of Le Mans is one of the premier automotive races of the year. Companies invest millions into cars and racers alike to take home the trophy and the glory of a Le Mans win. And then there is the 24 Hours of Lemons, a 24-hour endurance car race that travels year-round. The rules are simple: buy or build a race car for $500 or less—the most laps win. The teams? Three Pedal Mafia, Team Fafrumwinnin, and Great Globs of Oil will pit their wits, their technical acumen, and common sense against competitors and the laws of physics alike.",0.817,/dyLzwXYlqcNroZ7jift0Ynn47yf.jpg,2023-04-04,Hoopties,False,0,0
False,/91SGuLQ5NGH2XcGdUQpvFxDDAll.jpg,[99],1111076,fr,"Joséphine Baker, de toutes les couleurs",,0.6,/3Upf06MAM5STboFHGQ5bKxrCLHw.jpg,2023-04-04,"Joséphine Baker, de toutes les couleurs",False,0,0
False,,[16],1110274,en,All About My Grandma,A love letter to the grandma you may or may not remember.,0.6,/AhnzOWmIieVnzwHDUHqy1a4m69x.jpg,2023-04-04,All About My Grandma,False,0,0
False,,[16],1110271,en,All About My Grandma,A love letter to the grandma you may or may not remember.,0.816,/AhnzOWmIieVnzwHDUHqy1a4m69x.jpg,2023-04-04,All About My Grandma,False,0,0
False,/yLcihFQzAedT7Ao9M3PbLDgXzk5.jpg,"[35, 99]",1109776,es,Missa Viaja a Japón: LA PELICULA,,0.6,/lKxjELqBqSSgzKam2LLcq4Cm8bL.jpg,2023-04-04,Missa Viaja a Japón: LA PELICULA,False,2,1
False,,"[16, 10751]",1109439,en,Robin Hood And The Fairytale Fun Force,"When Mr. Owl, the wisest bird in Fairytale World asks young Robin Hood to save Alice from the belly of the Queen Of Hearts, the little hero jumps at the chance! Will Robin Hood and the heroes of the Fairytale Fun Force save Alice? Join your favorite fairytale characters to find out in Robin Hood And The Fairytale Fun Force!",0.61,/ip5DhiPwx7wRh9Bx0TXD2IRZyTg.jpg,2023-04-04,Robin Hood And The Fairytale Fun Force,False,0,0
False,/sVesWONS2dDiEJuCbGjqayzYxCV.jpg,"[35, 18, 10751]",1109313,en,Paint Me a Ladder,"Across the rooms of an assisted living home, The Painter repaints the walls of recently passed residents. It is while painting that he encounters another resident, known only as The Captain, with a request that will alter how he does his job, and his outlook on life.",1.102,/scXj1ZPK2bfR7JctJeIJwPwCQnk.jpg,2023-04-04,Paint Me a Ladder,False,10,1
False,,[16],1109047,en,All About My Grandma,A love letter to the grandma you may or may not remember.,0.602,/AhnzOWmIieVnzwHDUHqy1a4m69x.jpg,2023-04-04,All About My Grandma,False,0,0
False,/3C9azOOblaZJfEJ0Ko0ZgGl75Lt.jpg,"[12, 53, 18, 28]",1109006,en,Bitter Night,Bitter Night follows an unfortunate man throughout his wild night of events.,0.6,/5mS4K8aBRczjjl7tJpeA9eTPE6D.jpg,2023-04-04,Bitter Night,False,10,1
False,,[18],1108986,en,PANTOMIME,"Dale—a lost clown—traverses through an unfamiliar landscape, collecting seemingly mundane items until they eventually find their way back home.",0.6,/6V51s2HaPQj7I9P4qbeNdfbttPK.jpg,2023-04-04,PANTOMIME,False,0,0
False,/6eAjcBp0qHMiqESzMGrBXp3lyLQ.jpg,"[99, 10402]",1108908,es,Laura Pausini - Laura 30,,0.675,/vxZNBgn2MPpQ4ZsRpr8djWNMBB8.jpg,2023-04-04,Laura Pausini - Laura 30,False,6,2
False,,[],1108889,pt,Encontros Casuais,,0.601,,2023-04-04,Encontros Casuais,False,10,1
False,/ff4kvEv5QpEE4C1OwYmZNjKY99m.jpg,"[80, 18, 53]",1108727,en,The Dirty,"When Wig, chases down a young woman named Regina and kills her, it puts him under immediate investigation by Sergeant Mike Laws. This killing opens the floodgates of betrayal, lies, deceit, murder, and tests the limits of loyalty for all involved.",0.888,/koHMV4wyxN1MhG7QgPmo5U3gxWY.jpg,2023-04-04,The Dirty,False,2,1
False,/r1VrBInyw7MOgXA8rn1UggPVaSU.jpg,[],1108473,en,Grounded,A man recovers.,0.6,/qGqwYQ0zsj7LpoUfLuFSs6ES6nj.jpg,2023-04-04,Grounded,False,0,0
False,/riRRtqWnJ8JNjFeULhBMFpySIb2.jpg,[],1107472,de,Wer füttert den Hasen?,,0.637,/y0ViNMFZl9KyKMGjclrisrpmc1L.jpg,2023-04-04,Wer füttert den Hasen?,False,6,1
False,/yZfB52vnHxxcoXgSGU7piJqSYRP.jpg,[35],1107041,en,My Name Is Mo'Nique,"You think you know Mo'Nique? From staring down a racist teacher to her grandmother's sex warning, she spills all in this stand-up comedy special.",3.26,/tcuP8tq0h0xGXJOWfLiqNZp98Gn.jpg,2023-04-04,My Name Is Mo'Nique,False,3,3
False,,[99],1105953,pt,Santino,,0.888,/hSmQWIrVkeBLbaHtKn7AueV07a5.jpg,2023-04-04,Santino,False,7,1
False,,[99],1105936,pt,171,"171 - It fools me that I like. It is a documentary about short stories and storytellers with almost hypnotic gifts to involve the listeners, the peculiar figure of the ""171"" (Brazilian embezzlement criminals), who can be as much a criminal swindler as a guy with good speech",0.813,/yZ5UBuCDptLKacYsEevII02Qhic.jpg,2023-04-04,171,False,0,0
False,,[99],1105544,en,The Sun Queen,"For nearly 50 years, chemical engineer and inventor Maria Telkes applied her prodigious intellect to harnessing the power of the sun. She designed and built the world's first successfully solar-heated modern residence and identified a promising new chemical that, for the first time, could store solar heat like a battery. And yet, along the way, she was undercut and thwarted by her boss and colleagues - all men - at MIT. Despite these obstacles, Telkes persevered and, upon her death in 1995, held more than 20 patents. She is now recognized as a visionary pioneer in the field of sustainable energy. An unexpected and largely forgotten heroine, Telkes was remarkable in her vision and tenacity - a scientist and a woman in every way ahead of her time. Her research and innovations from the 1930s through the '70s continue to shape how we power our lives today.",0.813,/ptzzBIfkzmvQu910ZILL9jo8MlS.jpg,2023-04-04,The Sun Queen,False,0,0
False,,"[16, 10751, 12]",1104366,en,Pets Season 1,"Everyone’s favorite couch potato pets, Bella the cat, Bagel the pooch, and Alvin the mouthy parrot, break it down yet again from the comfort of their couch with an all out funny video watching extravaganza! So, grab that remote and a tub of popcorn and join in the fun! It’s time for Pets Season 1.",1.161,/5GM9NOn9FQar4PTna8T2S6LkGD7.jpg,2023-04-04,Pets Season 1,False,0,0
False,/toIXToRIhbLQrKIrS9i598EdOzK.jpg,[18],1098611,en,Colorblind,Follows a colorblind black artist and her son as they move into a new neighborhood where they are challenged when they see the true colors of people.,0.603,/UkzzUnuy9aA5dGq1JevTpDM5fa.jpg,2023-04-04,Colorblind,False,0,0
